chr	start	end	score
chr16	25068305	25069444	500.594218002965
chr16	25749062	25749395	554.18295931342
chr16	26214427	26214962	543.394515283065
chr16	26549876	26550628	370.688512866882
chr16	28674698	28674925	542.361479389019
chr16	28725881	28726447	519.716851268240
chr16	28728972	28729755	458.388223275212
chr16	28730042	28730265	457.591756125223
chr16	28730973	28731520	654.538224163941
chr16	28773062	28773287	591.6552878114
chr16	29160503	29161356	541.650429025851
chr16	29802619	29802912	338.911618295773
chr16	29822805	29823100	465.472481390454
chr16	29870494	29870955	571.161855979481
chr16	29896607	29896891	427.732623084660
chr16	30035924	30036173	590.39003774833
chr16	30048732	30048951	551.971755683094
chr16	30100982	30101213	492.00304897674
chr16	30123426	30123675	642.507653032459
chr16	30123802	30124019	472.719561461692
chr16	30130141	30130612	414.878574048384
chr16	30251724	30252017	478.580956203484
chr16	30277159	30277378	632.900844828841
chr16	30293312	30293690	469.84478356697
chr16	30305691	30305976	527.183698393852
chr16	30660306	30660625	522.93184021978
chr16	30692122	30692586	587.542222157505
chr16	30824116	30824506	362.340556710493
chr16	30837712	30837995	516.065274589776
chr16	31064508	31064773	589.31368401777
chr16	31287586	31287877	514.800897912932
chr16	31358848	31359348	513.589722795324
chr16	31359448	31359739	364.73080575177
chr16	31517625	31517903	508.172581556636
chr16	32032167	32032429	398.308599855864
chr16	32297573	32298027	527.08500873761
chr16	32553881	32554350	460.49783054281
chr16	32673605	32673854	599.83329201741
chr16	33035996	33036278	346.006534696884
chr16	33245755	33246008	620.65745317747
chr16	33704435	33705304	363.470192557559
chr16	33752586	33752928	568.137628361299
chr16	33758950	33759360	479.657674658689
chr16	33783689	33783937	660.640278250413
chr16	33815266	33815543	493.606116273263
chr16	33833352	33833711	560.980956463333
chr16	33898517	33898738	483.814326555208
chr16	33942151	33943129	377.685032682898
chr16	34200562	34201053	308.028504801361
chr16	34678678	34679345	491.8102502451
chr16	34813959	34814367	409.543142891035
chr16	34835446	34835802	493.827936169702
chr16	34888123	34888953	377.496608388375
chr16	34889574	34889885	622.37731087697
chr16	35151853	35152302	570.379784685167
chr16	35296168	35296634	525.686042418422
chr16	35312432	35312974	485.209528209345
chr16	35359864	35360152	505.060111269386
chr16	35775321	35776007	537.028369296963
chr16	37433943	37434781	440.080220040191
chr16	37436565	37436859	584.161117740191
chr16	37437246	37437726	607.776975791689
chr16	37438581	37438910	611.475144772306
chr16	37709873	37710294	389.608835145761
chr16	37926529	37926754	461.63481744957
chr16	37926803	37927215	570.380847128541
chr16	38142715	38142959	432.490085681185
chr16	38143538	38144730	519.397655038926
chr16	38846904	38847409	610.4948788668
chr16	42788033	42788369	560.259349400463
chr16	43112583	43113012	515.712478366101
chr16	43212949	43213559	335.709846330646
chr16	43888820	43889073	390.819182614626
chr16	45880919	45881980	628.54769299302
chr16	45906476	45907130	630.010249597403
chr16	45964450	45964779	476.476289822254
chr16	47123012	47123233	375.906359825296
chr16	52006280	52006962	338.008859419087
chr16	52312387	52312644	550.239891371253
chr16	55980037	55980547	285.983043350784
chr16	57046725	57047053	463.541177588193
chr16	57333287	57333720	515.494147546477
chr16	58921358	58921982	558.182202910762
chr16	63112079	63112467	430.45595476188
chr16	65165053	65165265	388.146283742387
chr16	73180871	73181096	469.827225925446
chr16	76559392	76559753	378.210760834663
chr16	76559805	76560620	558.73229519878
chr16	76582913	76583589	384.558570488595
chr16	76583636	76583889	575.328224624258
chr16	76584323	76584680	497.45340332386
chr16	76601194	76601973	319.421542336122
chr16	76678274	76678596	498.190452055503
chr16	76705027	76705420	515.04315960239
chr16	76705622	76705979	589.821727906147
chr16	76706871	76707118	676.497648062784
chr16	76732121	76732716	513.368183388476
chr16	77458814	77459081	529.673587468649
chr16	78618420	78619627	426.565013179255
chr16	78621532	78621792	546.124871827215
chr16	78660936	78661192	556.138326089113
chr16	78662870	78663661	400.257985123799
chr16	78911300	78911710	342.616865932543
chr16	78987896	78988117	654.209028923593
chr16	85403096	85403861	429.65144025327
chr16	87946207	87946711	461.612808330728
chr16	88032384	88033741	548.094373182604
chr16	88033790	88034153	449.899017797013
chr16	88034222	88034473	578.260665442025
chr16	90631533	90631858	567.39637508362
chr16	90656153	90656597	640.423580346466
chr16	90715426	90716302	546.570765024964
chr16	91838484	91838774	512.786699239912
chr16	91843632	91843856	465.138131017231
chr16	91850522	91850956	338.765155851523
chr16	92191852	92192069	508.673872109077
chr16	92211775	92212022	509.266281634057
chr16	92622304	92622669	529.444472213595
chr16	92865209	92865595	495.395054175691
chr16	93077758	93078043	677.546040489893
chr16	93798672	93799127	451.008695739979
chr16	93816593	93817291	414.709726559135
chr16	93828400	93828684	486.523891355246
chr16	93843353	93843611	393.798169246579
chr16	94072115	94072531	479.909512460105
chr16	94195522	94196025	462.703061811096
chr16	94204454	94204752	431.211873912504
chr16	94205084	94205427	488.837031322916
chr16	94212436	94213084	316.023322300995
chr16	94415884	94416321	565.418728125273
chr16	95056358	95056577	479.778643248799
chr16	96359259	96359581	534.441622067298
chr16	96405389	96406070	677.824174857949
chr16	96680854	96681070	543.21642195789
chr16	96835504	96835945	500.560996094112
chr16	97588639	97588918	483.715280460161
chr16	97739783	97740186	555.582114372203
chr16	98394006	98394407	585.966782120006
chr16	98410172	98410596	501.771402809473
chr16	98557267	98557682	487.010120915302
chr16	98557752	98558039	421.263786227955
chr16	98721961	98722620	435.305789836927
chr16	98723271	98723500	518.299933507496
chr6	3689556	3689866	671.721664455055
chr6	4893315	4893749	461.543053236701
chr6	4894220	4895179	514.488564138277
chr6	4905186	4905568	575.772190290472
chr6	4914085	4915044	566.355404735853
chr6	4918624	4918845	517.266939168088
chr6	4925051	4925357	539.009964180793
chr6	5221766	5222213	537.423414705052
chr6	5223146	5223364	430.846255696691
chr6	5223967	5224504	418.709898830958
chr6	5910567	5911264	415.151466478386
chr6	5927518	5927860	505.326354708524
chr6	5931030	5931430	488.587763522635
chr6	5933305	5933765	343.172172309998
chr6	5945043	5945422	372.712457551781
chr6	6718870	6719165	616.624927439895
chr6	7779739	7780170	562.81121271802
chr6	8803775	8804323	411.814634554434
chr6	11662581	11663056	481.344979878872
chr6	12825994	12826283	453.038973376725
chr6	13043374	13043850	560.801778772762
chr6	15548688	15549009	546.772951530522
chr6	17234214	17234761	704.523814946533
chr6	17245565	17245843	568.215862160373
chr6	17311341	17311567	665.35558835938
chr6	21796985	21799060	404.093576467207
chr6	21822242	21822962	541.011990060065
chr6	22943503	22943726	449.951976836068
chr6	22955986	22956451	603.647930496791
chr6	22958116	22958377	540.594685086147
chr6	22961185	22961559	510.080985002258
chr6	22962007	22962689	541.70583815006
chr6	22976373	22976583	507.845132662305
chr6	23986993	23987524	646.23966046114
chr6	24133760	24134084	329.856470540329
chr6	24495125	24495386	436.048953449530
chr6	27884766	27885263	565.466341291207
chr6	28355397	28355656	810.370472491122
chr6	28356272	28356560	411.959572981158
chr6	28952252	28952508	617.304065937248
chr6	30096123	30096926	528.947982856733
chr6	30185514	30186018	649.152854981115
chr6	30967580	30967840	471.919313875208
chr6	30968943	30969183	567.400031454242
chr6	30977190	30977656	351.748066141976
chr6	30989598	30989958	546.430764152755
chr6	30990054	30990398	581.191205871227
chr6	30990455	30991288	292.99169510979
chr6	31025560	31026155	410.801895649275
chr6	31061686	31061937	604.903296407016
chr6	31097931	31098177	353.718986881776
chr6	31098692	31099013	317.272543749145
chr6	31138648	31139196	421.026113321615
chr6	31196727	31197169	511.371882005634
chr6	31266376	31266909	403.870168399874
chr6	31273659	31274336	227.680395659721
chr6	31275618	31275919	567.337504444912
chr6	32275418	32275796	394.77859883403
chr6	34073404	34073797	469.141263325825
chr6	34311325	34311555	449.214804223047
chr6	34429313	34429790	474.54152866868
chr6	34557290	34557830	408.730538617126
chr6	34611220	34611594	467.921191959163
chr6	34611666	34611985	417.624664109212
chr6	34766427	34766890	588.364790142507
chr6	34797982	34798229	467.136353802543
chr6	34807395	34807868	492.4719411749
chr6	35157769	35158173	424.750062845312
chr6	35198326	35198669	534.876688054134
chr6	35198907	35199126	483.718446338758
chr6	35203931	35205104	549.336117540664
chr6	37326942	37327410	339.439415578713
chr6	37469425	37469686	377.852634780013
chr6	37470556	37471327	542.841659266089
chr6	37704606	37704957	474.0937579192
chr6	38050277	38050513	382.14684190118
chr6	38051945	38052240	457.126153960056
chr6	38272989	38273267	473.156178347651
chr6	38479593	38480059	437.616499357404
chr6	38795735	38796017	589.935705047146
chr6	38888565	38888933	275.428402797143
chr6	38988991	38989355	783.123410996705
chr6	43246145	43246364	798.0099231484
chr6	48348981	48349430	431.743033786281
chr6	48459615	48459895	532.924914670069
chr6	48576308	48576773	561.443041037361
chr6	49019107	49019717	405.27533364819
chr6	49991355	49991608	423.872701617603
chr6	51219639	51219894	478.770668874697
chr6	51223387	51223755	468.783389627335
chr6	51368491	51368741	463.500720903555
chr6	51492483	51492771	589.366113259263
chr6	51604278	51604890	476.970943564245
chr6	51627204	51627590	466.123562439595
chr6	53074003	53074530	513.307336244348
chr6	53104525	53105180	575.446361113819
chr6	53474706	53475205	556.03555119017
chr6	53947357	53947816	557.251934365989
chr6	54075759	54076003	587.288311802982
chr6	54130437	54130659	621.826778783385
chr6	54153427	54153776	481.67772047052
chr6	54166846	54167237	493.229519550913
chr6	54361884	54362105	376.351249082454
chr6	54363064	54363286	446.936403879314
chr6	54556645	54556861	437.130266255693
chr6	54916671	54917116	506.530764478774
chr6	54959080	54959679	444.257817567013
chr6	55137299	55137560	503.490982522718
chr6	55285983	55287316	427.861315417814
chr6	57498563	57499650	308.185127823892
chr6	57519746	57520462	583.469441397038
chr6	57520532	57521311	453.514414132209
chr6	57522908	57523669	595.419428945452
chr6	57525940	57526304	383.740323645291
chr6	57526830	57527195	459.003237592507
chr6	58956907	58957218	529.571643777352
chr6	58973600	58973998	324.254816829672
chr6	59029405	59029911	639.485687263233
chr6	66639534	66639867	623.439298112673
chr6	66969644	66970640	564.288961629244
chr6	67094054	67094459	607.435360980027
chr6	67111138	67111428	334.653877869145
chr6	67124598	67125233	566.31504418538
chr6	67125345	67126036	485.971355340457
chr6	67138884	67139361	437.588878472742
chr6	67215415	67215853	486.24858338188
chr6	67259109	67259367	409.101478355703
chr6	67263086	67263419	493.190416304903
chr6	67263561	67263819	343.942262715613
chr6	67378981	67379350	462.181987646414
chr6	67413703	67414007	552.332706163387
chr6	71367073	71367579	504.573432388499
chr6	71379466	71379859	581.402154825041
chr6	71383952	71384171	491.493074805555
chr6	71429870	71430400	414.772895329984
chr6	71430879	71431137	516.306130925295
chr6	71697104	71697422	514.533567215965
chr6	72218850	72219465	464.351277192857
chr6	72219955	72220286	623.273389085462
chr6	72285813	72286150	524.89468552076
chr6	72305471	72305777	407.190362171842
chr6	72341868	72342379	346.344863948566
chr6	72367829	72368266	546.20945950488
chr6	72368692	72369281	410.434756169694
chr6	72388044	72388292	678.486857215616
chr6	72388885	72389324	460.753285432147
chr6	72453786	72454293	520.552415852715
chr6	72454506	72454845	314.268114946484
chr6	72471197	72471854	489.130254535880
chr6	72498094	72498350	639.558295499484
chr6	72498930	72499369	343.388767536334
chr6	72687127	72687409	434.079323391141
chr6	72811713	72812026	554.199122278992
chr6	72812459	72812751	554.372481213843
chr6	72843809	72844128	233.464763280927
chr6	72848581	72848872	462.064555752097
chr6	72851249	72851485	685.058174965312
chr6	72878861	72879139	493.568395295814
chr6	72881914	72882176	638.05586439041
chr6	73004579	73004821	399.962404833731
chr6	73005760	73006415	655.731929473973
chr6	73463448	73463883	474.456279274146
chr6	82214166	82214377	505.321183519836
chr6	82214457	82214886	624.518373212375
chr6	82306940	82307260	556.217290023312
chr6	82309304	82309699	512.517787699985
chr6	82882998	82883535	504.634303914335
chr6	84380130	84380361	463.432358475777
chr6	84470792	84471128	546.699589991966
chr6	85382245	85382496	559.896257960693
chr6	86157415	86157775	485.008074591579
chr6	86183182	86183402	623.756395335767
chr6	86190055	86190377	494.769621785068
chr6	86197635	86198178	469.43147805398
chr6	86203460	86203886	367.753420121106
chr6	86506000	86506677	513.592031449223
chr6	87589336	87590080	447.327483336211
chr6	88092101	88092509	367.34102021935
chr6	88092582	88093001	495.684880831649
chr6	88146128	88146846	573.715380118825
chr6	88147027	88147462	471.700941100411
chr6	88780146	88780533	590.164890563186
chr6	89064302	89064827	659.927815255568
chr6	89069427	89069722	532.679546369404
chr6	89069778	89070038	521.47537518152
chr6	89080375	89080595	600.896683922244
chr6	89080990	89081648	530.227116813037
chr6	89508160	89508488	577.902069398024
chr6	90658836	90659202	484.625517236077
chr6	90662457	90663176	374.864838164586
chr6	90670720	90671141	459.503081204787
chr6	90732212	90732910	539.664656042195
chr6	90774014	90774310	380.093822932861
chr6	90774735	90775098	561.009460500991
chr6	90817528	90817956	469.34534799227
chr6	90818244	90818713	594.76320025347
chr6	90833913	90834162	437.165262358524
chr6	90834430	90834790	592.139680190635
chr6	90847897	90848116	442.456111634076
chr6	90848321	90848945	373.727294315104
chr6	90849389	90849728	451.189592934182
chr6	90850394	90850900	549.108824277213
chr6	90886146	90886817	388.939790149261
chr6	90887797	90888017	472.279814508221
chr6	90899896	90900271	587.409456954522
chr6	91096525	91096896	499.059955934278
chr6	91507571	91507792	373.446490707747
chr6	91966628	91966954	615.915596941802
chr6	94753990	94754245	456.370061222622
chr6	94914118	94914367	588.892188631524
chr6	94915656	94916278	561.024452825314
chr6	95013092	95013727	579.227837217035
chr6	95045852	95046397	346.604328574547
chr6	95145305	95145710	467.34245574461
chr6	95373238	95373964	523.71997233354
chr6	96076758	96077222	466.366191144198
chr6	96083674	96083993	565.384738041715
chr6	96085390	96085720	458.466951074975
chr6	96086906	96087224	550.437979167223
chr6	96090867	96091221	489.513269538652
chr6	96309598	96310065	437.727816213851
chr6	97642160	97642697	368.175709653261
chr6	97646444	97647168	271.701791230019
chr6	97659651	97660134	434.696123078512
chr6	97666300	97666570	372.870236602043
chr6	97668789	97669080	379.940016972184
chr6	97685792	97686556	411.064048227054
chr6	97688117	97688626	557.386021910863
chr6	97896298	97896747	523.18065459115
